draft_year,pick,name,player_slug,player_url,position,height,weight,age_at_draft,combine_max_vertical,combine_lane_agility,combine_shuttle,combine_three_qtr_sprint,combine_standing_reach,combine_wingspan,pg_g,pg_mp,pg_fgm_fga,pg_fg_pct,pg_tpm_tpa,pg_3p_pct,pg_ftm_fta,pg_ft_pct,pg_reb,pg_ast,pg_blk,pg_stl,pg_to,pg_pf,pg_pts,p36_g,p36_mp,p36_fgm_fga,p36_fg_pct,p36_tpm_tpa,p36_3p_pct,p36_ftm_fta,p36_ft_pct,p36_reb,p36_ast,p36_blk,p36_stl,p36_to,p36_pf,p36_pts,adv1_ts_pct,adv1_efg_pct,adv1_3pa_rate,adv1_fta_rate,adv1_proj_nba_3p,adv1_usg_pct,adv1_ast_usg,adv1_ast_to,adv2_per,adv2_ows_40,adv2_dws_40,adv2_ws_40,adv2_ortg,adv2_drtg,adv2_obpm,adv2_dbpm,adv2_bpm
2018,3,Luka Dončić SG/SF | Real Madrid,luka-doncic,https://www.tankathon.com/players/luka-doncic,SG/SF,"6'7""",218lbs,19.30yrs,,,,,,,61,25.0,4.5-9.9,.456,1.5-4.8,.309,4.0-5.0,.801,5.2,4.6,0.4,1.1,2.2,1.6,14.5,61,36.0,6.5-14.3,.456,2.2-6.9,.309,5.8-7.2,.801,7.5,6.6,0.6,1.6,3.2,2.3,20.9,.591,.531,.481,.506,.367,,,2.08,,,,,,,,,
2018,4,Jaren Jackson Jr. PF | Michigan State,jaren-jackson-jr,https://www.tankathon.com/players/jaren-jackson-jr,PF,"6'11.25""",236lbs,18.76yrs,,,,,,"7'5.25""",35,21.8,3.4-6.6,.513,1.1-2.7,.396,3.0-3.8,.797,5.8,1.1,3.0,0.6,1.8,,10.9,35,36.0,5.6-10.9,.513,1.8-4.5,.396,5.0-6.3,.797,9.6,1.8,5.0,1.0,3.0,,18.0,.647,.595,.414,.573,.363,23.5,0.40,0.63,26.9,.120,.115,.241,120.6,86.4,4.4,7.3,11.7
2018,5,Trae Young PG | Oklahoma,trae-young,https://www.tankathon.com/players/trae-young,PG,"6'1.75""",178lbs,19.75yrs,,,,,,"6'3""",32,35.4,8.2-19.3,.422,3.7-10.3,.360,7.4-8.6,.861,3.9,8.7,0.3,1.7,5.2,1.8,27.4,32,36.0,8.3-19.6,.422,3.8-10.5,.360,7.5-8.7,.861,4.0,8.8,0.3,1.7,5.3,1.8,27.9,.585,.518,.531,.443,.404,37.1,1.31,1.67,28.3,.162,.039,.201,114.7,108.1,9.7,1.3,11.1
2018,6,Mohamed Bamba C | Texas,mohamed-bamba,https://www.tankathon.com/players/mohamed-bamba,C,"7'0.75""",226lbs,20.10yrs,,,,,,"7'10""",30,30.2,4.9-9.0,.541,0.5-1.7,.275,2.7-4.0,.681,10.5,0.5,3.7,0.8,1.5,2.5,12.9,30,36.0,5.8-10.7,.541,0.6-2.0,.275,3.2-4.8,.681,12.5,0.6,4.4,1.0,1.8,3.0,15.4,.593,.567,.189,.441,.322,21.3,0.17,0.33,28.3,.106,,.212,118.5,89.6,5.0,5.9,10.9
2018,7,Wendell Carter PF/C | Duke,wendell-carter,https://www.tankathon.com/players/wendell-carter,PF/C,"6'10""",251lbs,19.17yrs,,,,,,"7'4.5""",37,26.9,4.8-8.6,.561,0.5-1.2,.413,3.4-4.5,.738,9.1,2.0,2.1,0.8,,2.8,13.5,37,36.0,6.4-11.5,.561,0.7-1.6,.413,4.6-6.0,.738,12.2,2.7,2.8,1.1,,3.7,18.1,.628,.591,.144,.527,.338,22.8,0.57,0.99,28.2,,.092,.237,125.3,92.8,6.3,5.1,11.4
2018,8,Collin Sexton PG | Alabama,collin-sexton,https://www.tankathon.com/players/collin-sexton,PG,"6'1.5""",183lbs,19.45yrs,,,,,,"6'7.25""",33,29.9,5.9-13.3,.447,1.3-4.0,.336,5.9-7.6,.778,3.8,3.6,0.1,0.8,2.8,2.5,19.2,33,36.0,7.1-16.0,.447,1.6-4.8,.336,7.1-9.2,.778,4.6,4.3,0.1,1.0,3.4,3.0,23.1,.567,.498,.299,.575,.356,32.9,0.84,1.29,23.5,.130,.049,.178,113.2,105.2,5.8,1.1,6.9
2018,9,Kevin Knox SF/PF | Kentucky,kevin-knox,https://www.tankathon.com/players/kevin-knox,SF/PF,"6'9""",213lbs,18.85yrs,,,,,,"6'11.75""",37,32.4,5.3-11.9,.445,1.5-4.5,.341,3.4-4.4,.774,5.4,1.4,0.3,0.8,2.3,2.2,15.6,37,36.0,5.9-13.2,.445,1.7-5.0,.341,3.8-4.9,.774,6.0,1.6,0.3,0.9,2.6,2.4,17.3,.556,.510,.380,.373,.357,24.6,0.35,0.62,17.0,.077,.057,.134,109.3,102.8,3.3,1.8,5.1
2018,10,Mikal Bridges SG/SF | Villanova,mikal-bridges,https://www.tankathon.com/players/mikal-bridges,SG/SF,"6'7""",210lbs,21.80yrs,,,,,,,40,32.1,6.1-11.9,.514,2.6-6.0,.435,2.9-3.4,.851,5.3,1.9,1.1,1.5,1.4,2.2,17.7,40,36.0,6.8-13.3,.514,2.9-6.7,.435,3.3-3.8,.851,5.9,2.1,1.2,1.7,1.6,2.5,19.9,.655,.623,.503,.282,.390,23.2,0.46,1.43,26.8,.168,.075,.240,132.5,98.2,8.7,4.1,12.9
2018,11,Sh. Gilgeous-Alexander PG/SG | Kentucky,shai-gilgeous-alexander,https://www.tankathon.com/players/shai-gilgeous-alexander,PG/SG,"6'6""",180lbs,19.93yrs,,,,,,"6'11.5""",37,33.7,4.9-10.2,.485,0.6-1.5,.404,3.9-4.7,.817,4.1,5.1,0.5,1.6,2.7,1.7,14.4,37,36.0,5.2-10.9,.485,0.6-1.6,.404,4.2-5.0,.817,4.4,5.4,0.5,1.7,2.9,1.8,15.4,.578,.516,.151,.464,.348,21.9,1.32,1.89,21.2,.106,.061,.167,116.5,101.8,5.3,3.7,9.0
2018,12,Miles Bridges SF/PF | Michigan State,miles-bridges,https://www.tankathon.com/players/miles-bridges,SF/PF,"6'6.75""",220lbs,20.24yrs,,,,,,"6'9.5""",34,31.4,6.1-13.4,.457,2.1-5.7,.364,2.7-3.2,.853,7.0,2.7,0.8,0.6,2.0,1.6,17.1,34,36.0,7.0-15.4,.457,2.4-6.5,.364,3.1-3.7,.853,8.0,3.1,0.9,0.7,2.3,1.8,19.6,.572,.535,.427,.239,.380,27.1,0.62,1.37,22.6,.124,.082,.206,118.2,95.5,6.2,2.5,8.7
2018,13,Jerome Robinson SG | Boston College,jerome-robinson,https://www.tankathon.com/players/jerome-robinson,SG,"6'5""",188lbs,21.32yrs,,,,,,"6'7.25""",35,36.0,7.1-14.7,.485,2.3-5.7,.409,4.2-5.0,.830,3.6,3.3,0.1,0.9,2.7,2.5,20.7,35,36.0,7.1-14.7,.485,2.3-5.7,.409,4.2-5.0,.830,3.6,3.3,0.1,0.9,2.7,2.5,20.7,.608,.564,.386,.343,.377,27.3,0.71,1.21,21.3,.124,.032,.156,117.0,109.3,5.5,,
2018,14,Michael Porter SF | Missouri,michael-porter,https://www.tankathon.com/players/michael-porter,SF,"6'10.75""",211lbs,19.97yrs,,,,,,"7'0.25""",3,17.7,3.3-10.0,.333,1.0-3.3,.300,2.3-3.0,.778,6.7,0.3,,1.0,,2.0,10.0,3,36.0,6.7-20.3,.333,2.0-6.7,.300,4.7-6.1,.778,13.6,0.6,,2.0,,4.1,20.3,.438,.383,FTA Rate,Proj NBA 3P%,,36.5,0.13,0.33,20.0,.000,.075,.151,95.2,89.4,4.6,,8.6
2018,15,Troy Brown SG | Oregon,troy-brown,https://www.tankathon.com/players/troy-brown,SG,"6'6.75""",208lbs,18.89yrs,"33.0""",11.51,3.29,3.33,"8'9""","6'10.25""",35,31.2,4.1-9.2,.444,0.9-3.1,.291,2.2-3.0,.743,6.2,3.2,0.2,1.6,2.5,2.2,11.3,35,36.0,4.7-10.6,.444,1.0-3.6,.291,2.5-3.5,.743,7.2,3.7,0.2,1.8,2.9,2.5,13.0,.532,.494,.342,.326,.340,21.0,0.89,1.29,16.6,.055,.059,.113,105.7,102.4,1.4,2.3,
2018,16,Zhaire Smith SG | Texas Tech,zhaire-smith,https://www.tankathon.com/players/zhaire-smith,SG,"6'4""",199lbs,19.04yrs,"41.5""",11.02,3.15,3.05,"8'4""","6'9.75""",37,28.4,4.2-7.5,.556,0.5-1.1,.450,2.5-3.4,.717,5.0,1.8,1.1,,,,11.3,37,36.0,5.3-9.5,.556,0.6-1.4,.450,3.2-4.3,.717,6.3,2.3,1.4,,,,14.3,.618,.588,.144,.458,.336,18.3,0.69,1.61,23.0,.126,.084,.213,128.7,95.1,6.1,4.7,10.8
2018,17,Donte DiVincenzo SG | Villanova,donte-divincenzo,https://www.tankathon.com/players/donte-divincenzo,SG,"6'4.5""",201lbs,21.38yrs,"42.0""",10.72,3.12,3.11,"8'1.5""","6'6""",40,29.3,4.7-9.8,.481,2.1-5.3,.401,1.9-2.7,.710,4.8,3.5,0.2,1.1,2.0,2.1,13.4,40,36.0,5.8-12.0,.481,2.6-6.5,.401,2.3-3.3,.710,5.9,4.3,0.2,1.4,2.5,2.6,16.5,.608,.590,.542,.274,.365,22.4,0.89,1.76,20.9,.126,.062,.188,121.3,101.3,6.1,2.9,9.0
2018,18,Lonnie Walker SG | Miami,lonnie-walker,https://www.tankathon.com/players/lonnie-walker,SG,"6'4.5""",196lbs,19.51yrs,"40.0""",10.87,2.91,3.06,"8'3.5""","6'10.25""",32,27.8,4.1-9.9,.415,1.8-5.1,.346,1.5-2.0,.738,2.6,1.9,0.5,0.9,1.2,1.6,11.5,32,36.0,5.3-12.8,.415,2.3-6.6,.346,1.9-2.6,.738,3.4,2.5,0.6,1.2,1.6,2.1,14.9,.527,.503,.509,.204,.362,22.4,0.58,1.65,16.3,.072,.059,.126,109.4,102.9,2.9,2.3,5.2
2018,19,Kevin Huerter SG | Maryland,kevin-huerter,https://www.tankathon.com/players/kevin-huerter,SG,"6'7.25""",194lbs,19.81yrs,"38.0""",10.89,2.97,3.09,"8'5.5""","6'7.5""",32,34.4,5.1-10.1,.503,2.3-5.5,.417,2.3-3.1,.758,5.0,3.4,0.7,0.6,2.5,2.4,14.8,32,36.0,5.3-10.6,.503,2.4-5.8,.417,2.4-3.2,.758,5.2,3.6,0.7,0.6,2.6,2.5,15.5,.640,.616,.543,.307,.368,21.5,0.94,1.35,19.4,.109,.058,.163,119.0,102.9,5.7,2.1,7.8
2018,20,Josh Okogie SG | Georgia Tech,josh-okogie,https://www.tankathon.com/players/josh-okogie,SG,"6'4.5""",211lbs,19.79yrs,"42.0""",11.08,3.03,3.04,"8'6""","7'0""",24,36.4,5.5-13.3,.416,1.6-4.2,.380,5.5-6.8,.821,6.3,2.5,1.0,1.8,,2.9,18.2,24,36.0,5.4-13.2,.416,1.6-4.2,.380,5.4-6.7,.821,6.2,2.5,1.0,1.8,,2.9,18.0,.550,.475,.312,.506,.362,27.3,0.57,0.97,22.3,.096,.060,.156,111.3,102.0,5.8,2.2,8.1
2018,21,Grayson Allen SG/PG | Duke,grayson-allen,https://www.tankathon.com/players/grayson-allen,PF,"6'4.5""",198lbs,22.69yrs,"40.5""",10.31,3.04,3.15,"8'1""","6'7.25""",37,35.6,4.9-11.7,.418,2.8-7.5,.370,2.9-3.4,.850,3.3,4.6,0.1,1.7,2.1,,15.5,37,36.0,5.0-11.8,.418,2.8-7.6,.370,2.9-3.4,.850,3.3,4.7,0.1,1.7,2.1,,15.7,.580,.536,.637,.293,.386,20.7,1.02,2.18,18.8,.121,.061,.179,123.3,102.1,5.0,,8.4
2018,22,Chandler Hutchison SG/SF | Boise State,chandler-hutchison,https://www.tankathon.com/players/chandler-hutchison,SG/SF,"6'7""",197lbs,22.15yrs,,,,,,,31,31.0,6.6-13.9,.475,1.5-4.1,.359,5.3-7.2,.728,7.7,3.5,0.3,1.5,3.4,2.4,20.0,31,36.0,7.7-16.1,.475,1.7-4.8,.359,6.2-8.4,.728,8.9,4.1,0.3,1.7,3.9,2.8,23.2,.575,.528,.296,.519,.352,33.2,0.73,1.03,25.9,.117,.092,.208,110.8,93.3,5.1,3.8,
2018,23,Aaron Holiday PG | UCLA,aaron-holiday,https://www.tankathon.com/players/aaron-holiday,PG,"6'0.75""",187lbs,21.72yrs,"33.0""",10.96,3.22,3.27,"8'1""","6'7.5""",33,37.7,6.4-13.9,.461,2.7-6.2,.429,4.8-5.8,.828,3.7,5.8,0.2,1.3,3.8,2.6,20.3,33,36.0,6.1-13.3,.461,2.6-5.9,.429,4.6-5.5,.828,3.5,5.5,0.2,1.2,3.6,2.5,19.4,.609,.557,.446,.417,.381,26.7,1.12,1.54,21.1,.119,.039,.158,115.4,108.1,5.3,0.6,5.9
2018,24,Anfernee Simons SG/PG | G League,anfernee-simons,https://www.tankathon.com/players/anfernee-simons,,"6'3.25""",183lbs,19.03yrs,"41.5""",11.27,3.16,3.1,"8'3.5""","6'9.25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,25,Moritz Wagner PF | Michigan,moritz-wagner,https://www.tankathon.com/players/moritz-wagner,PF,"6'11.5""",241lbs,21.15yrs,"34.0""",11.48,3.07,3.18,"9'0""","7'0""",39,27.6,5.5-10.5,.528,1.6-4.1,.394,1.9-2.8,.694,7.1,0.8,0.5,1.0,1.4,,14.6,39,36.0,7.2-13.7,.528,2.1-5.3,.394,2.5-3.7,.694,9.3,1.0,0.7,1.3,1.8,,19.0,.619,.605,.391,.264,.355,25.9,0.26,0.59,24.7,.115,.096,.212,117.3,92.3,5.4,3.8,9.2
2018,26,Landry Shamet PG | Wichita State,landry-shamet,https://www.tankathon.com/players/landry-shamet,PG,"6'5.25""",189lbs,21.27yrs,"39.5""",11.26,3.21,3.11,"8'4""","6'6.75""",32,31.7,4.8-9.8,.489,2.6-5.9,.442,2.7-3.2,.825,3.2,5.2,0.2,0.7,2.1,1.9,14.9,32,36.0,5.5-11.1,.489,3.0-6.7,.442,3.1-3.6,.825,3.6,5.9,0.2,0.8,2.4,2.2,16.9,.655,.622,.603,.327,.388,20.7,1.39,2.48,21.4,.150,.043,.193,130.1,106.2,7.3,1.3,8.6
2018,27,Robert Williams PF/C | Texas A&M,robert-williams,https://www.tankathon.com/players/robert-williams,PF/C,"6'9""",235lbs,20.67yrs,,,,,,,30,25.6,4.6-7.3,.632,0.0-0.4,.000,1.1-2.3,.471,9.2,1.4,2.6,0.8,1.7,2.2,10.4,30,36.0,6.5-10.3,.632,0.0-0.6,.000,1.5-3.2,.471,12.9,2.0,3.7,1.1,2.4,3.1,14.6,.614,3PA Rate,.055,.318,.285,19.0,0.57,0.83,25.5,.078,.104,.182,113.8,90.2,4.5,6.2,10.6
2018,28,Jacob Evans SF | Cincinnati,jacob-evans,https://www.tankathon.com/players/jacob-evans,SF,"6'5.5""",200lbs,21.00yrs,"35.5""",11.11,3.14,3.2,"8'6.5""","6'9.25""",36,30.8,4.5-10.5,.427,1.7-4.5,.370,2.4-3.2,.754,4.7,3.1,1.0,1.3,1.8,2.0,13.0,36,36.0,5.3-12.3,.427,2.0-5.3,.370,2.8-3.7,.754,5.5,3.6,1.2,1.5,2.1,2.3,15.2,.543,.507,.430,.302,.359,22.5,0.89,1.79,20.5,.101,.112,.213,116.5,88.3,,5.2,9.9
2018,29,Džanan Musa SF | KK Cedevita,dzanan-musa,https://www.tankathon.com/players/dzanan-musa,SF,"6'9""",195lbs,19.11yrs,,,,,,,16,20.2,3.6-7.5,.475,1.3-3.4,.364,2.1-2.8,.756,3.2,0.9,0.3,0.7,1.4,,10.5,16,36.0,6.4-13.4,.475,2.3-6.1,.364,3.7-5.0,.756,5.7,1.6,0.5,1.2,2.5,,18.7,.594,.558,.458,.375,,,,0.64,,,,,,,,,
2018,30,Omari Spellman PF | Villanova,omari-spellman,https://www.tankathon.com/players/omari-spellman,PF,"6'9.25""",254lbs,20.91yrs,"35.5""",12.28,3.35,3.38,"8'11.5""","7'2""",40,28.1,4.0-8.4,.476,1.6-3.8,.433,1.2-1.8,.700,8.0,0.8,1.5,0.7,1.0,,10.9,40,36.0,5.1-10.8,.476,2.0-4.9,.433,1.5-2.3,.700,10.2,1.0,1.9,0.9,1.3,,14.0,.588,.573,.446,.208,.356,18.3,0.23,0.75,20.6,.103,.078,.185,122.8,96.7,4.7,2.8,7.5
2019,1,Zion Williamson PF | Duke,zion-williamson,https://www.tankathon.com/players/zion-williamson,PF,"6'7""",285lbs,18.95yrs,,,,,,,33,30.0,9.0-13.2,.680,0.7-2.2,.338,3.9-6.2,.640,8.9,2.1,1.8,,2.4,,22.6,33,36.0,10.8-15.8,.680,0.8-2.6,.338,4.7-7.4,.640,10.7,2.5,2.2,,2.9,,27.1,.702,.708,.163,.467,.325,28.6,0.52,0.87,40.8,.222,.113,.335,133.1,87.4,13.4,6.7,20.1
2019,2,Ja Morant PG | Murray State,ja-morant,https://www.tankathon.com/players/ja-morant,PG,"6'3""",170lbs,19.85yrs,,,,,,,33,36.6,8.0-16.1,.499,1.7-4.8,.363,6.7-8.2,.812,5.7,10.0,0.8,1.8,5.2,1.5,24.5,33,36.0,7.9-15.8,.499,1.7-4.7,.363,6.6-8.1,.812,5.6,9.8,0.8,1.8,5.1,1.5,24.1,.612,.553,.296,.512,,33.3,1.56,1.95,31.6,.192,.080,.272,119.3,95.8,8.3,,
2019,3,R.J. Barrett SF | Duke,r-j-barrett,https://www.tankathon.com/players/r-j-barrett,SF,"6'7""",202lbs,19.01yrs,,,,,,,38,35.3,8.4-18.5,.454,1.9-6.2,.308,3.9-5.9,.665,7.6,4.3,0.4,0.9,3.2,1.8,22.6,38,36.0,8.6-18.9,.454,1.9-6.3,.308,4.0-6.0,.665,7.8,4.4,0.4,0.9,3.3,1.8,23.0,.532,.506,.338,.319,.346,32.2,0.73,1.33,23.3,.113,.081,.194,110.1,95.9,6.5,2.1,8.6
2019,4,De'Andre Hunter SF | Virginia,de-andre-hunter,https://www.tankathon.com/players/de-andre-hunter,SF,"6'7""",223lbs,21.55yrs,,,,,,,38,32.5,5.4-10.4,.520,1.2-2.8,.438,3.2-4.1,.783,5.1,2.0,0.6,,1.4,,15.2,38,36.0,6.0-11.5,.520,1.3-3.1,.438,3.5-4.5,.783,5.6,2.2,0.7,,1.6,,16.8,.618,.579,.266,.398,.356,24.1,0.54,1.44,24.3,.156,.084,.237,125.8,94.9,7.4,3.4,10.8
2019,5,Darius Garland PG | Vanderbilt,darius-garland,https://www.tankathon.com/players/darius-garland,PG,"6'3""",173lbs,19.39yrs,,,,,,,,27.8,5.8-10.8,.537,2.2-4.6,.478,2.4-3.2,.750,3.8,2.6,0.4,0.8,3.0,1.4,16.2,,36.0,7.5-14.0,.537,2.8-6.0,.478,3.1-4.1,.750,4.9,3.4,0.5,1.0,3.9,1.8,21.0,.657,.639,.426,.296,.376,27.9,0.92,0.87,23.6,.115,.029,.144,112.0,106.3,,1.1,
2019,6,Jarrett Culver SG | Texas Tech,jarrett-culver,https://www.tankathon.com/players/jarrett-culver,SG,"6'6.75""",194lbs,20.32yrs,,,,,,"6'9.5""",38,32.5,6.7-14.5,.461,1.3-4.2,.304,3.9-5.5,.707,6.4,3.7,0.6,1.5,2.7,1.9,18.5,38,36.0,7.4-16.1,.461,1.4-4.7,.304,4.3-6.1,.707,7.1,4.1,0.7,1.7,3.0,2.1,20.5,.542,.505,.292,.377,.342,32.2,0.81,1.38,25.1,.107,.113,.220,108.7,86.7,6.9,4.8,11.6
2019,7,Coby White PG/SG | North Carolina,coby-white,https://www.tankathon.com/players/coby-white,PG/SG,"6'4.75""",191lbs,19.33yrs,,,,,,"6'5""",35,28.5,5.4-12.7,.423,2.3-6.6,.353,3.0-3.7,.800,3.5,4.1,0.3,1.1,2.7,1.9,16.1,35,36.0,6.8-16.0,.423,2.9-8.3,.353,3.8-4.7,.800,4.4,5.2,0.4,1.4,3.4,2.4,20.3,.556,.516,.523,.293,.382,26.8,0.91,1.54,19.2,.096,.068,.164,110.6,98.9,,2.8,8.0
2019,8,Jaxson Hayes C | Texas,jaxson-hayes,https://www.tankathon.com/players/jaxson-hayes,C,"6'11.5""",219lbs,19.07yrs,"34.5""",11.74,3.23,3.37,"9'2.5""","7'3.5""",32,23.3,3.8-5.3,.728,0.0-0.0,,2.3-3.1,.740,5.0,0.3,2.2,0.6,0.9,3.3,10.0,32,36.0,5.9-8.2,.728,0.0-0.0,,3.6-4.8,.740,7.7,0.5,3.4,0.9,1.4,5.1,15.5,.739,3PA Rate,.000,.592,.323,17.2,0.15,0.31,27.0,.150,.080,.230,138.7,95.6,4.6,5.5,10.1
2019,9,Rui Hachimura PF | Gonzaga,rui-hachimura,https://www.tankathon.com/players/rui-hachimura,PF,"6'8""",225lbs,21.36yrs,,,,,,,37,30.2,7.4-12.6,.591,0.4-1.0,.417,4.4-6.0,.739,6.5,1.5,0.7,0.9,1.8,,19.7,37,36.0,8.8-15.0,.591,0.5-1.2,.417,5.2-7.2,.739,7.7,1.8,0.8,1.1,2.1,,23.5,.639,.608,.077,.477,.335,28.1,0.32,0.82,28.6,.168,.097,.265,124.9,91.6,6.4,2.9,9.4
2019,10,Cam Reddish SF | Duke,cam-reddish,https://www.tankathon.com/players/cam-reddish,SF,"6'8""",208lbs,19.79yrs,,,,,,"7'0.5""",36,29.7,4.3-12.0,.356,2.5-7.4,.333,2.4-3.2,.772,3.7,1.9,0.6,1.6,2.7,2.4,13.5,36,36.0,5.2-14.5,.356,3.0-9.0,.333,2.9-3.9,.772,4.5,2.3,0.7,1.9,3.3,2.9,16.4,.499,.459,.618,.264,.379,25.3,0.42,0.73,13.6,.030,.082,.112,97.9,95.1,1.3,,
2019,11,Cameron Johnson SF | North Carolina,cameron-johnson,https://www.tankathon.com/players/cameron-johnson,SF,"6'8.5""",205lbs,23.28yrs,"36.5""",10.52,3.28,3.26,"8'7""","6'10""",36,29.9,5.9-11.6,.506,2.7-5.8,.457,2.5-3.1,.818,5.8,2.4,0.3,1.2,1.5,,16.9,36,36.0,7.1-14.0,.506,3.3-7.0,.457,3.0-3.7,.818,7.0,2.9,0.4,1.4,1.8,,20.3,.648,.621,.504,.264,.391,21.8,0.63,1.59,24.9,.160,.071,.230,131.2,98.2,9.4,3.5,12.9
2019,12,P.J. Washington PF | Kentucky,p-j-washington,https://www.tankathon.com/players/p-j-washington,PF,"6'8""",230lbs,20.82yrs,,,,,,"7'2.25""",35,29.3,5.4-10.4,.522,0.9-2.2,.423,3.4-5.1,.663,7.5,1.8,1.2,0.8,2.0,,15.2,35,36.0,6.6-12.8,.522,1.1-2.7,.423,4.2-6.3,.663,9.2,2.2,1.5,1.0,2.5,,18.7,.592,.567,.214,.489,.336,25.8,0.51,0.91,26.0,.137,.086,.223,119.5,93.9,6.9,4.0,10.9
2019,13,Tyler Herro SG | Kentucky,tyler-herro,https://www.tankathon.com/players/tyler-herro,SG,"6'6""",192lbs,19.41yrs,,,,,,"6'3.25""",37,32.6,5.0-10.9,.462,1.6-4.6,.355,2.4-2.5,.935,4.5,2.5,0.3,1.1,1.6,1.3,14.0,37,36.0,5.5-12.0,.462,1.8-5.1,.355,2.7-2.8,.935,5.0,2.8,0.3,1.2,1.8,1.4,15.5,.580,.536,.419,.231,.381,21.4,0.70,1.52,19.4,.109,.070,.179,119.7,98.1,5.1,3.8,8.9
2019,14,Romeo Langford SG | Indiana,romeo-langford,https://www.tankathon.com/players/romeo-langford,SG,"6'6""",202lbs,19.65yrs,,,,,,"6'11""",32,34.1,5.5-12.3,.448,1.1-3.9,.272,4.4-6.1,.722,5.4,2.3,0.8,,2.1,1.9,16.5,32,36.0,5.8-13.0,.448,1.2-4.1,.272,4.6-6.4,.722,5.7,2.4,0.8,,2.2,2.0,17.4,.542,.491,.316,Proj NBA 3P%,.338,26.1,0.54,1.10,19.9,.088,.059,.147,109.2,100.9,4.6,,6.5
2019,15,Sekou Doumbouya PF/SF | Limoges CSP,sekou-doumbouya,https://www.tankathon.com/players/sekou-doumbouya,PF/SF,"6'9""",230lbs,18.48yrs,,,,,,,35,18.0,3.0-6.1,.495,0.8-2.4,.325,0.8-1.1,.757,3.2,0.7,0.5,0.8,1.2,2.2,7.6,35,36.0,6.0-12.2,.495,1.6-4.8,.325,1.6-2.2,.757,6.4,1.4,1.0,1.6,2.4,4.4,15.2,.577,.559,.392,.175,.352,,,0.61,,,,,,,,,
2019,16,Chuma Okeke PF | Auburn,chuma-okeke,https://www.tankathon.com/players/chuma-okeke,PF,"6'8""",235lbs,20.83yrs,,,,,,,38,29.1,4.4-8.9,.496,1.4-3.7,.387,1.7-2.4,.722,6.8,1.9,1.2,1.8,1.7,,12.0,38,36.0,5.4-11.0,.496,1.7-4.6,.387,2.1-3.0,.722,8.4,2.4,1.5,2.2,2.1,,14.8,.597,.577,.419,.265,.353,20.0,0.62,1.11,24.5,.119,.083,.199,121.2,95.2,7.0,4.1,11.1
2019,17,Nick. Alexander-Walker SG | Virginia Tech,nickeil-alexander-walker,https://www.tankathon.com/players/nickeil-alexander-walker,SG,"6'5.5""",204lbs,20.79yrs,,,,,,"6'9.5""",34,34.3,5.6-11.8,.474,1.7-4.6,.374,3.3-4.2,.778,4.1,4.0,0.5,1.9,2.9,2.3,16.2,34,36.0,5.9-12.4,.474,1.8-4.8,.374,3.5-4.4,.778,4.3,4.2,0.5,2.0,3.0,2.4,17.0,.586,.546,.387,.359,.360,26.5,0.93,1.39,21.9,.106,.086,.189,111.9,94.6,4.8,,8.9
2019,18,Goga Bitadze C | Budućnost,goga-bitadze,https://www.tankathon.com/players/goga-bitadze,C,"6'11.5""",250lbs,19.91yrs,,,,,,,13,24.2,3.9-7.2,.548,0.4-1.2,.312,3.8-5.4,.714,6.4,1.2,2.3,0.5,1.4,3.6,12.1,13,36.0,5.8-10.7,.548,0.6-1.8,.312,5.7-8.0,.714,9.5,1.8,3.4,0.7,2.1,5.4,18.0,.622,.575,.172,.753,.329,,,0.83,,,,,,,,,
2019,19,Luka Šamanić PF | Petrol Olimpija,luka-samanic,https://www.tankathon.com/players/luka-samanic,PF,"6'11""",227lbs,19.44yrs,"38.0""",11.01,3.03,3.27,"8'11""","6'10.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,20,Matisse Thybulle SF | Washington,matisse-thybulle,https://www.tankathon.com/players/matisse-thybulle,SF,"6'5""",190lbs,22.29yrs,,,,,,,36,31.1,3.1-7.5,.415,1.3-4.2,.305,1.6-1.9,.851,3.1,2.1,2.3,3.5,1.8,2.8,9.1,36,36.0,3.6-8.7,.415,1.5-4.9,.305,1.9-2.2,.851,3.6,2.4,2.7,4.1,2.1,3.2,10.5,.542,.500,.559,.248,.363,17.2,0.78,1.17,19.9,.047,.111,.154,104.7,88.0,2.7,8.9,11.6
2019,21,Brandon Clarke PF | Gonzaga,brandon-clarke,https://www.tankathon.com/players/brandon-clarke,PF,"6'8.25""",207lbs,22.79yrs,"40.5""",10.61,3.05,3.15,"8'6""","6'8.25""",37,28.1,6.9-10.1,.687,0.1-0.4,.267,2.9-4.2,.694,8.6,1.9,3.2,1.2,1.5,,16.9,37,36.0,8.8-12.9,.687,0.1-0.5,.267,3.7-5.4,.694,11.0,2.4,4.1,1.5,1.9,,21.7,.699,.693,.040,.420,.319,23.9,0.51,1.23,37.2,.212,.123,.338,137.9,84.0,9.8,6.5,16.3
